"FECHA HECHO","COD_DEPTO","DEPARTAMENTO","COD_MUNI","MUNICIPIO","CANTIDAD","UNIDAD DE MEDIDA"
"2018 Aug 11 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","1","UNIDAD"
"2018 Aug 11 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2018 Aug 11 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","1","UNIDAD"
"2018 Aug 11 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","52","NARIÑO","52585","PUPIALES","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","6","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","86","PUTUMAYO","86320","ORITO","2","UNIDAD"
"2018 Aug 10 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","54","NORTE DE SANTANDER","54398","LA PLAYA","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","13","BOLIVAR","13160","CANTAGALLO","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","19","CAUCA","19455","MIRANDA","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","1","UNIDAD"
"2018 Aug 10 12:00:00 AM","05","ANTIOQUIA","05819","TOLEDO","1","UNIDAD"
"2018 Aug 09 12:00:00 AM","19","CAUCA","19418","LOPEZ DE MICAY","1","UNIDAD"
"2018 Aug 09 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","2","UNIDAD"
"2018 Aug 09 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Aug 08 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Aug 08 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","1","UNIDAD"
"2018 Aug 08 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","2","UNIDAD"
"2018 Aug 08 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2018 Aug 08 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","52","NARIÑO","52696","SANTA BARBARA","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","54","NORTE DE SANTANDER","54398","LA PLAYA","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","1","UNIDAD"
"2018 Aug 07 12:00:00 AM","54","NORTE DE SANTANDER","54498","OCAÑA","1","UNIDAD"
"2018 Aug 06 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Aug 06 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Aug 06 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Aug 05 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Aug 04 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Aug 04 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Aug 04 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2018 Aug 04 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2018 Aug 04 12:00:00 AM","86","PUTUMAYO","86320","ORITO","1","UNIDAD"
"2018 Aug 03 12:00:00 AM","05","ANTIOQUIA","05895","ZARAGOZA","1","UNIDAD"
"2018 Aug 03 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","2","UNIDAD"
"2018 Aug 03 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","3","UNIDAD"
"2018 Aug 03 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2018 Aug 03 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","1","UNIDAD"
"2018 Aug 03 12:00:00 AM","18","CAQUETA","18592","PUERTO RICO","1","UNIDAD"
"2018 Aug 03 12:00:00 AM","68","SANTANDER","68773","SUCRE","1","UNIDAD"
"2018 Aug 02 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","3","UNIDAD"
"2018 Aug 02 12:00:00 AM","13","BOLIVAR","13688","SANTA ROSA DEL SUR","1","UNIDAD"
"2018 Aug 02 12:00:00 AM","76","VALLE DEL CAUCA","76233","DAGUA","1","UNIDAD"
"2018 Aug 02 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Aug 02 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Aug 01 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","3","UNIDAD"
"2018 Aug 01 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","1","UNIDAD"
"2018 Aug 01 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Aug 01 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Aug 01 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2018 Aug 01 12:00:00 AM","86","PUTUMAYO","86320","ORITO","3","UNIDAD"
"2018 Jul 31 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","54","NORTE DE SANTANDER","54001","CUCUTA","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","2","UNIDAD"
"2018 Jul 31 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","11","UNIDAD"
"2018 Jul 31 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","5","UNIDAD"
"2018 Jul 31 12:00:00 AM","76","VALLE DEL CAUCA","76364","JAMUNDI","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","13","BOLIVAR","13473","MORALES","1","UNIDAD"
"2018 Jul 31 12:00:00 AM","86","PUTUMAYO","86320","ORITO","6","UNIDAD"
"2018 Jul 30 12:00:00 AM","19","CAUCA","19110","BUENOS AIRES","2","UNIDAD"
"2018 Jul 30 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2018 Jul 30 12:00:00 AM","86","PUTUMAYO","86320","ORITO","6","UNIDAD"
"2018 Jul 30 12:00:00 AM","54","NORTE DE SANTANDER","54553","PUERTO SANTANDER","1","UNIDAD"
"2018 Jul 30 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Jul 30 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","2","UNIDAD"
"2018 Jul 30 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2018 Jul 30 12:00:00 AM","13","BOLIVAR","13683","SANTA ROSA","2","UNIDAD"
"2018 Jul 30 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","5","UNIDAD"
"2018 Jul 30 12:00:00 AM","05","ANTIOQUIA","05361","ITUANGO","1","UNIDAD"
"2018 Jul 29 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 29 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","1","UNIDAD"
"2018 Jul 29 12:00:00 AM","86","PUTUMAYO","86757","SAN MIGUEL","1","UNIDAD"
"2018 Jul 29 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 29 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","10","UNIDAD"
"2018 Jul 28 12:00:00 AM","19","CAUCA","19533","PIAMONTE","9","UNIDAD"
"2018 Jul 28 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2018 Jul 28 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 28 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","4","UNIDAD"
"2018 Jul 28 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","14","UNIDAD"
"2018 Jul 28 12:00:00 AM","52","NARIÑO","52473","MOSQUERA","1","UNIDAD"
"2018 Jul 28 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 28 12:00:00 AM","18","CAQUETA","18205","CURILLO","6","UNIDAD"
"2018 Jul 28 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2018 Jul 28 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","4","UNIDAD"
"2018 Jul 27 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","50","META","50590","PUERTO RICO","2","UNIDAD"
"2018 Jul 27 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","19","CAUCA","19622","ROSAS","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","18","CAQUETA","18150","CARTAGENA DEL CHAIRA","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","1","UNIDAD"
"2018 Jul 27 12:00:00 AM","86","PUTUMAYO","86569","PUERTO CAICEDO","2","UNIDAD"
"2018 Jul 27 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 26 12:00:00 AM","86","PUTUMAYO","86571","PUERTO GUZMAN","1","UNIDAD"
"2018 Jul 26 12:00:00 AM","05","ANTIOQUIA","05736","SEGOVIA","1","UNIDAD"
"2018 Jul 26 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","19","CAUCA","19533","PIAMONTE","12","UNIDAD"
"2018 Jul 25 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","9","UNIDAD"
"2018 Jul 25 12:00:00 AM","05","ANTIOQUIA","05045","APARTADO","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","19","CAUCA","19130","CAJIBIO","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","05","ANTIOQUIA","05250","EL BAGRE","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Jul 25 12:00:00 AM","86","PUTUMAYO","86885","VILLAGARZON","1","UNIDAD"
"2018 Jul 24 12:00:00 AM","19","CAUCA","19785","SUCRE","1","UNIDAD"
"2018 Jul 24 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","1","UNIDAD"
"2018 Jul 24 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 24 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","2","UNIDAD"
"2018 Jul 23 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Jul 23 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 23 12:00:00 AM","23","CORDOBA","23807","TIERRALTA","3","UNIDAD"
"2018 Jul 23 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 23 12:00:00 AM","27","CHOCO","27660","SAN JOSE DEL PALMAR","4","UNIDAD"
"2018 Jul 23 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","27","CHOCO","27430","MEDIO BAUDO","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","50","META","50325","MAPIRIPAN","1","UNIDAD"
"2018 Jul 22 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2018 Jul 21 12:00:00 AM","13","BOLIVAR","13683","SANTA ROSA","1","UNIDAD"
"2018 Jul 21 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Jul 21 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2018 Jul 21 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 20 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 20 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 20 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","3","UNIDAD"
"2018 Jul 20 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2018 Jul 20 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","2","UNIDAD"
"2018 Jul 20 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 19 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 19 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","2","UNIDAD"
"2018 Jul 19 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","1","UNIDAD"
"2018 Jul 19 12:00:00 AM","19","CAUCA","19785","SUCRE","2","UNIDAD"
"2018 Jul 19 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","4","UNIDAD"
"2018 Jul 18 12:00:00 AM","05","ANTIOQUIA","05790","TARAZA","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","19","CAUCA","19701","SANTA ROSA","3","UNIDAD"
"2018 Jul 18 12:00:00 AM","86","PUTUMAYO","86865","VALLE DEL GUAMUEZ","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","68","SANTANDER","68101","BOLIVAR","1","UNIDAD"
"2018 Jul 18 12:00:00 AM","86","PUTUMAYO","86001","MOCOA","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","76","VALLE DEL CAUCA","76364","JAMUNDI","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 17 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2018 Jul 17 12:00:00 AM","19","CAUCA","19809","TIMBIQUI","1","UNIDAD"
"2018 Jul 16 12:00:00 AM","54","NORTE DE SANTANDER","54245","EL CARMEN","1","UNIDAD"
"2018 Jul 16 12:00:00 AM","99","VICHADA","99773","CUMARIBO","1","UNIDAD"
"2018 Jul 16 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 16 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","6","UNIDAD"
"2018 Jul 15 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","2","UNIDAD"
"2018 Jul 15 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","2","UNIDAD"
"2018 Jul 15 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Jul 15 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 14 12:00:00 AM","52","NARIÑO","52036","ANCUYA","2","UNIDAD"
"2018 Jul 14 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Jul 14 12:00:00 AM","52","NARIÑO","52490","OLAYA HERRERA","2","UNIDAD"
"2018 Jul 14 12:00:00 AM","95","GUAVIARE","95200","MIRAFLORES","5","UNIDAD"
"2018 Jul 14 12:00:00 AM","95","GUAVIARE","95025","EL RETORNO","5","UNIDAD"
"2018 Jul 14 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","2","UNIDAD"
"2018 Jul 14 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","1","UNIDAD"
"2018 Jul 14 12:00:00 AM","52","NARIÑO","52699","SANTACRUZ","1","UNIDAD"
"2018 Jul 14 12:00:00 AM","52","NARIÑO","52678","SAMANIEGO","2","UNIDAD"
"2018 Jul 14 12:00:00 AM","50","META","50711","VISTAHERMOSA","6","UNIDAD"
"2018 Jul 14 12:00:00 AM","50","META","50350","LA MACARENA","2","UNIDAD"
"2018 Jul 14 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 14 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2018 Jul 13 12:00:00 AM","13","BOLIVAR","13670","SAN PABLO","1","UNIDAD"
"2018 Jul 13 12:00:00 AM","85","CASANARE","85162","MONTERREY","1","UNIDAD"
"2018 Jul 13 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","1","UNIDAD"
"2018 Jul 13 12:00:00 AM","52","NARIÑO","52390","LA TOLA","1","UNIDAD"
"2018 Jul 13 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2018 Jul 13 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","3","UNIDAD"
"2018 Jul 12 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2018 Jul 12 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 12 12:00:00 AM","52","NARIÑO","52621","ROBERTO PAYAN","1","UNIDAD"
"2018 Jul 12 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 12 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 11 12:00:00 AM","54","NORTE DE SANTANDER","54261","EL ZULIA","1","UNIDAD"
"2018 Jul 11 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 11 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","4","UNIDAD"
"2018 Jul 11 12:00:00 AM","50","META","50689","SAN MARTIN","1","UNIDAD"
"2018 Jul 11 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2018 Jul 11 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2018 Jul 11 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","2","UNIDAD"
"2018 Jul 10 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2018 Jul 10 12:00:00 AM","52","NARIÑO","52418","LOS ANDES","2","UNIDAD"
"2018 Jul 10 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 10 12:00:00 AM","50","META","50590","PUERTO RICO","4","UNIDAD"
"2018 Jul 10 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Jul 10 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 10 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Jul 10 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 09 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 09 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","1","UNIDAD"
"2018 Jul 09 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","2","UNIDAD"
"2018 Jul 09 12:00:00 AM","50","META","50711","VISTAHERMOSA","14","UNIDAD"
"2018 Jul 09 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","3","UNIDAD"
"2018 Jul 09 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Jul 08 12:00:00 AM","13","BOLIVAR","13683","SANTA ROSA","1","UNIDAD"
"2018 Jul 08 12:00:00 AM","52","NARIÑO","52418","LOS ANDES","2","UNIDAD"
"2018 Jul 08 12:00:00 AM","19","CAUCA","19100","BOLIVAR","1","UNIDAD"
"2018 Jul 08 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","1","UNIDAD"
"2018 Jul 07 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","2","UNIDAD"
"2018 Jul 07 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2018 Jul 07 12:00:00 AM","54","NORTE DE SANTANDER","54206","CONVENCION","1","UNIDAD"
"2018 Jul 07 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2018 Jul 07 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","3","UNIDAD"
"2018 Jul 07 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 07 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","19","CAUCA","19075","BALBOA","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","2","UNIDAD"
"2018 Jul 06 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","18","CAQUETA","18610","SAN JOSE DEL FRAGUA","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","27","CHOCO","27615","RIOSUCIO","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","52","NARIÑO","52079","BARBACOAS","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","50","META","50350","LA MACARENA","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","19","CAUCA","19050","ARGELIA","1","UNIDAD"
"2018 Jul 06 12:00:00 AM","73","TOLIMA","73616","RIOBLANCO","1","UNIDAD"
"2018 Jul 05 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","3","UNIDAD"
"2018 Jul 05 12:00:00 AM","68","SANTANDER","68101","BOLIVAR","2","UNIDAD"
"2018 Jul 04 12:00:00 AM","52","NARIÑO","52233","CUMBITARA","2","UNIDAD"
"2018 Jul 04 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","1","UNIDAD"
"2018 Jul 04 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 04 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","1","UNIDAD"
"2018 Jul 04 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
"2018 Jul 04 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 03 12:00:00 AM","05","ANTIOQUIA","05120","CACERES","2","UNIDAD"
"2018 Jul 03 12:00:00 AM","52","NARIÑO","52835","SAN ANDRES DE TUMACO","1","UNIDAD"
"2018 Jul 03 12:00:00 AM","86","PUTUMAYO","86573","PUERTO LEGUIZAMO","2","UNIDAD"
"2018 Jul 03 12:00:00 AM","54","NORTE DE SANTANDER","54800","TEORAMA","4","UNIDAD"
"2018 Jul 02 12:00:00 AM","50","META","50370","URIBE","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","86","PUTUMAYO","86568","PUERTO ASIS","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","54","NORTE DE SANTANDER","54250","EL TARRA","2","UNIDAD"
"2018 Jul 02 12:00:00 AM","54","NORTE DE SANTANDER","54720","SARDINATA","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","50","META","50711","VISTAHERMOSA","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","95","GUAVIARE","95001","SAN JOSE DEL GUAVIARE","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","95","GUAVIARE","95025","EL RETORNO","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","19","CAUCA","19256","EL TAMBO","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","19","CAUCA","19780","SUAREZ","1","UNIDAD"
"2018 Jul 02 12:00:00 AM","18","CAQUETA","18753","SAN VICENTE DEL CAGUAN","1","UNIDAD"
"2018 Jul 01 12:00:00 AM","54","NORTE DE SANTANDER","54810","TIBU","1","UNIDAD"
